row,exposure,target,prediction
3457545,1,1078.42,1374.54
3457722,1,1034.24,932.423
3457853,1,1192.19,1476.5
3457909,1,392.236,1158.14
3458095,1,318.909,1131.11
3458128,1,1404.24,931.923
3458161,1,1192.19,1285.94
3458527,1,315.66,1085.1
3458547,1,1100.15,1174.39
3458674,1,379.943,1129.62
3458786,1,159.574,1172.46
3458995,1,1449.31,1098.68
3458998,1,1741.29,1170.88
3459108,1,1034.24,1035.49
3459163,1,3496.64,1270.36
3459237,1,555.361,1552.85
3459504,1,295.109,1163.38
3459811,1,1034.24,1473.35
3460273,1,474.769,1107.85
3460365,1,341.203,1007.51
3460862,1,1034.24,1058.38
3461188,1,1115.13,1291.57
3461418,1,1689.59,1073.53
3461502,1,776.018,1065.13
3461625,1,782.061,1302.5
3461988,1,2235.92,1514.64
3462103,1,540.656,1295.45
3462124,1,285.676,830.859
3462231,1,657.929,1014.95
3462311,2,1831.27,1972.14
3462453,1,1559.22,1335.73
3462770,1,1192.19,956.578
3462851,1,1741.44,1533.01
3463008,1,1234.86,1012.09
3463227,1,842.678,891.632
3463381,1,892.035,1502.39
3463406,1,1620.14,938.591
3463803,1,1492.09,1158.05
3463984,1,552.919,1003.56
3464300,1,1242.74,1158.93
3464369,1,617.043,1392.2
3464442,1,1626.83,1336.53
3464585,1,1093.41,1005.58
3464874,1,1093.41,1065.71
3465076,1,844.89,1471.05
3465078,1,1192.19,1557.31
3465760,1,159.435,1211.83
3465816,1,637.427,895.411
3466107,1,476.51,936.572
3466200,1,315.418,927.588
3466411,1,210.569,955.107
3466458,1,521.012,1104.79
3466477,1,4069.73,1047.84
3466536,1,211.13,885.457
3466692,1,464.693,1221.76
3466755,1,713.289,879.463
3466870,1,2041.64,799.211
3467106,1,1560.46,1316.86
3467196,1,1418.51,1336.91
3467604,1,1078.42,1050.33
3467691,1,1218.48,1006.11
3467915,1,1249.07,855.453
3467974,1,567.988,846.245
3468016,1,825.291,1108.73
3468052,1,1192.19,1065.13
3468285,1,376.753,1174.23
3468399,1,619.723,1311.86
3468566,1,530.433,786.484
3468625,1,1165.58,1953.57
3468642,1,1192.19,1434.01
3468689,2,1468.99,2710.25
3468964,2,6489.6,2170.71
3469146,1,186.291,997.365
3469400,1,1217.07,1167.53
3469540,1,1284.27,1156.43
3469554,2,1732.42,2451.84
3469981,1,410.415,1109.19
3470018,1,523.171,973.872
3470043,1,1093.41,1147.23
3470177,1,621.915,1093.07
3470239,1,1338.19,1108.73
3470535,1,1750.11,1202.68
3470702,1,622.906,999.874
3470817,1,1699.53,1136.88
3470848,1,354.206,1180.47
3471008,1,2522.26,940.435
3471027,1,220.349,1293.08
3471048,1,1093.41,1115.53
3471052,3,3235.26,5137.55
3471132,1,746.418,927.576
3471160,1,1165.58,918.52
3471215,1,424.451,1182.79
3471397,1,1228.86,938.163
3471463,1,1165.58,1289.94
3471503,1,10296.7,1129.86
3471555,1,1683.52,1369.78
3471757,1,1736.25,970.874
3471795,1,1034.24,1010.19
3472206,1,1628.29,861.327
3472214,2,2156.84,2986.99
3472576,1,915.54,1224.53
3472642,1,1192.19,1739.29
3472786,1,1192.19,1243.1
3472840,1,721.776,920.247
3472887,1,562.927,1041.62
3472944,1,479.332,931.841
3472991,1,1165.58,1015.27
3473427,1,1377.62,975.949
3473562,1,1093.41,1000.74
3473668,1,1878.12,1186.38
3473823,1,1034.24,975.643
3473847,2,2434.88,1906.95
3474009,1,1165.58,1043.52
3474147,1,1650.87,934.194
3474666,1,4693.23,1104.11
3474704,1,1093.41,1190.24
3474814,1,1246.56,1056.25
3474876,1,376.774,1069.65
3475173,1,1034.24,891.434
3475243,2,2068.48,2129.79
3475469,1,2449.11,1444.18
3475481,1,1093.41,1280.65
3475507,1,4455.72,1008.77
3475532,1,1165.58,1016.14
3475591,1,12.3433,1094.73
3475631,1,313.726,1149.12
3475905,1,864.084,1032.86
3476016,1,1165.58,1291.57
3476110,1,1320.12,1129.11
3476142,1,1581.23,1159.33
3476231,1,743.421,1114.44
3476326,1,754.125,1317.01
3476336,1,2798.12,1053.93
3476611,1,752.268,1230.82
3476709,1,953.753,1148.06
3476983,1,535.347,1162.49
3477119,1,314.821,1308.69
3477246,1,386.559,850.987
3477366,1,2051.55,1381.2
3477436,1,1887.89,1181.61
3477499,1,1078.42,1100.17
3477541,1,645.602,1035.66
3477765,2,5445.29,2536.05
3477878,1,887.08,1156.43
3478164,2,1078.97,2061.63
3478328,1,1500.72,1293.37
3478472,1,356.739,1318.94
3478752,1,1093.41,1036.29
3478862,1,516.1,1345.89
3479110,1,1165.58,966.461
3479210,1,1192.19,1290.14
3479521,1,1192.19,1071.17
3479606,1,165.092,953.133
3479749,1,617.166,987.156
3480114,1,880.704,1172.15
3480691,1,4482.69,1245.88
3480793,1,554.477,903.909
3480940,1,196.641,1115.02
3481051,1,1093.41,938.139
3481075,1,1530.57,1183.19
3481098,1,1093.41,1243.89
3481130,1,1604.5,886.244
3481677,1,356.969,944.264
3481772,2,4344.16,2710.25
3481885,1,212.633,1209.93
3482304,1,1024.6,1197.6
3482316,1,304.638,1177.91
3482524,1,1645.78,1058
3482623,1,657.025,1021.12
3482828,1,1684.23,1041.41
3482924,1,340.626,1286.51
3483401,1,999.5,1022.13
3483421,1,693.997,956.52
3484116,1,1192.19,1158.05
3484537,1,220.349,1149.25
3484572,1,1034.24,1133.14
3484581,1,1137.87,873.888
3484704,1,1481.77,899.547
3484826,1,1605.11,1022.48
3484882,1,1748.06,927.153
3484998,1,437.828,827.172
3485227,1,1192.19,1214.51
3485334,1,1078.42,1575.1
3485594,1,712.878,902.598
3485730,1,1192.19,946.615
3486110,1,489.532,956.038
3486358,1,5259.08,978.702
3486448,1,589.598,1085.12
3486449,1,1295.2,1100.66
3486546,1,478.098,878.63
3486563,1,1614.35,1026.32
3487241,1,1407.42,1569.17
3487416,1,1296.8,931.841
3487710,1,1424.93,916.591
3487854,1,1165.58,953.662
3488071,1,612.023,924.369
3488093,1,1081.15,1223.88
3488149,1,256.665,1152.26
3488257,1,294.015,1473.35
3488409,1,863.144,918.857
3488431,1,1034.24,1001.45
3488526,1,1695.29,1022.29
3488531,1,2530.18,1085.85
3488558,1,1034.24,1473.35
3488561,1,1165.58,1570.18
3488593,1,255.512,1045.59
3488615,1,1078.42,1082.81
3488629,1,237.018,832.98
3488958,1,389.215,1212.2
3489223,1,686.916,1511.11
3489239,1,1165.58,1462.61
3489272,1,252.009,1213.77
3489495,1,743.375,1102.23
3489638,1,1383.5,1028.04
3489686,1,1070.29,1291.57
3489694,1,1315.42,1400.98
3489740,1,1203.11,1444.18
3489851,1,1078.42,1334.98
3489874,1,1078.42,915.22
3489952,1,1407.77,915.211
3490338,1,251.131,1154.38
3490551,1,1323.28,1353.76
3490610,1,1736.84,989.381
3490941,1,1093.41,1100.01
3491116,1,506.803,995.32
3491131,1,794.588,906.442
3491235,1,1725.25,927.153
3491262,1,955.579,1123.69
3492151,1,1078.42,1162.19
3492156,1,1547.94,967.672
3492940,1,325.153,1073.53
3493123,1,1257.84,913.733
3493619,1,476.606,1211.92
3493623,1,1192.19,1318.94
3493642,2,2504.69,1751.84
3493850,1,1165.58,1156.43
3493873,1,1165.58,1444.18
3493903,1,630.868,1164.9
3493928,1,1192.19,1163.07
3493977,1,777.163,1337.6
3494101,1,1165.58,1382.99
3494208,1,2047.19,1126.63
3494253,1,1192.19,1150.5
3494309,1,177.103,1064.87
3494686,1,592.059,1068.63
3494750,1,847.356,935.586
3494806,1,1985.43,1034.14
3495081,1,360.014,1115.53
3495114,1,309.652,1211.92
3495117,1,1290.17,1291.57
3495198,1,1378.7,992.318
3495368,1,305.039,1064.87
3495648,1,939.809,918.242
3495688,2,3263.48,2655.23
3495696,1,517.476,948.534
3496292,1,624.3,926.75
3496503,1,209.836,964.739
3496809,1,507.126,1072.3
3496873,1,1192.19,999.636
3496963,1,1093.41,802.576
3497053,2,2471.75,2963.64
3497348,1,1432.28,1080.54
3497490,1,589.046,939.072
3497528,1,1557.87,1120.74
3497549,2,1438.1,1890.63
3497761,1,2000.47,1040.63
3497916,1,1093.41,1181.59
3497917,1,1165.58,1224.92
3497966,1,593.508,1116.15
3498178,1,1435.4,1599.72
3498213,1,1626.86,1217.6
3498262,1,1192.19,1059.41
3498291,1,73.1607,934.477
3498466,1,915.375,1285.05
3498480,1,112.314,1189.59
3498563,1,655.034,1334.32
3498624,1,639.733,1150.92
3498636,1,1034.24,1438.26
3498641,1,1020.88,1469.92
3498708,1,804.218,1472.9
3498814,1,2235.69,1278.8
3498872,1,1165.58,1465.7
3498968,1,169.895,988.086
3498996,2,2384.38,2637.87
3499218,1,1192.19,1266.11
3499259,1,574.92,935.525
3499309,1,843.049,1146.66
3499360,1,425.365,960.134
3499381,1,520.229,937.623
3499618,2,10115.1,3602.02
3499664,1,1110.62,1087.55
3499751,1,324.012,1115.53
3499774,1,1192.19,1189.59
3500064,1,1165.58,1257.33
3500772,1,828.659,966.742
3500815,1,1192.19,1316.83
3501110,1,221.48,1105.39
3501317,2,2420.98,1795.97
3501319,1,1034.24,953.477
3501558,1,572.08,1146.57
3501951,1,544.24,1112.32
3502227,1,1754.56,875.873
3502264,1,1034.24,1203.58
3502270,2,2203.52,2219.53
3502516,1,412.869,1354.25
3502517,1,1078.42,1373.65
3502737,1,1192.19,1204.96
3503204,1,1093.41,1085.85
3503533,1,1227.05,971.412
3503638,1,1546,1025.45
3503698,1,2504.07,1162.19
3503817,1,1079.99,1211.55
3503838,1,1034.24,1119.91
3503912,1,1192.19,1141.79
3504014,1,241.535,1155.08
3504255,1,1165.58,949.122
3504448,1,1192.19,1126.93
3504514,1,1828.85,1017.1
3504560,1,155.382,1497.94
3504561,1,3108.67,1656.49
3504700,1,911.051,895.869
3504862,1,1459.5,1148.72
3504893,1,608.327,968.478
3505161,1,1189.27,895.291
3505173,2,3053.76,2363.19
3505208,1,977.233,1537.57
3505209,1,2179.53,1558.33
3505271,1,370.56,1318.94
3505493,1,1581.72,869.806
3505630,1,1537.98,1171.83
3505656,1,1078.42,1229.28
3505685,1,591.951,1034.46
3505946,1,1093.41,915.314
3506125,1,1093.41,1094.73
3506314,2,4957.86,3137.43
3506415,1,309.652,872.034
3506928,1,1192.19,999.636
3506986,1,1034.24,948.303
3507134,1,1093.41,1256.48
3507750,1,1034.24,914.474
3507752,1,259.745,940.099
3507835,1,1093.41,1181.59
3507932,1,936.484,1352.79
3508116,1,10296.7,1221.08
3508179,1,1078.42,1053.27
3508208,1,3943.11,1206.33
3508210,1,1165.58,1267.45
3508477,1,310.486,1039.15
3508610,1,1165.58,1134.88
3508928,2,1482.84,2897.8
3508936,2,1620.55,2552.21
3508980,1,1093.41,816.604
3509070,1,1165.58,1309.61
3509100,1,1395.82,1190.24
3509288,1,1034.24,1355.12
3509291,1,1165.58,1444.18
3509587,1,810.555,981.112
3509618,1,210.052,880.53
3509908,2,709.718,2157.34
3509945,1,1192.19,1136.32
3509989,2,2354.49,2424.24
3510174,1,683.666,1471.05
3510286,1,1137.59,984.281
3510607,1,899.459,978.574
3510719,2,2064.31,2443.46
3510787,1,1093.41,1061.8
3510868,1,5651.8,1096.66
3511038,1,397.452,846.102
3511040,2,2076.32,1791.7
3511573,1,383.661,2883.06
3511607,1,551.645,803.527
3511711,2,361.261,1958.49
3511879,1,1447.43,1123.69
3512211,1,92.8352,892.569
3512261,1,716.308,1012.53
3512263,1,621.281,1014.07
3512264,1,1165.58,1051.26
3512495,1,1237.11,1000.3
3512623,1,1192.19,1180.94
3512760,1,1165.58,1164.9
3512978,1,981.655,1036.98
3513004,1,304.638,934.63
3513076,1,269.087,1036.21
3513204,1,2934.47,972.619
3513213,1,968.715,1097.68
3513221,1,162.778,886.468
3513288,1,841.516,901.147
3513333,1,1034.24,1473.35
3513386,1,963.417,1048.46
3513542,1,905.117,806.549
3513617,1,256.98,823.179
3513816,1,1034.24,990.619
3513841,1,1017.31,996.374
3513989,1,1613.49,1080.15
3514052,1,1579.66,947.552
3514076,1,1078.42,893.08
3514272,1,1192.19,1189.3
3514307,1,447.617,869.564
3514509,1,1723.05,1494.46
3514620,1,1020.4,843.428
3514795,2,1842.81,2540.72
3514826,1,1192.19,1162.42
3514872,1,395.938,921.571
3514926,1,775.231,1490.98
3515024,1,1093.41,1132.59
3515060,1,552.932,1246.66
3515188,1,1165.58,988.632
3515819,1,1530.01,1058.56
3515953,1,1078.42,1030.81
3515994,1,1165.58,1578.51
3516438,2,1953.36,2032.28
3516450,1,3434.71,1181.59
3516524,1,2732.19,1321.91
3516571,1,210.052,1249.62
3516657,1,839.963,1355.29
3517032,1,1562.53,1160.65
3517160,1,518.505,1065.71
3517584,1,809.296,997.506
3517776,1,1165.58,1157.78
3518019,1,1532.15,963.294
3518052,1,1164.39,1245.88
3518107,1,1730.9,1141.73
3518173,1,1369.31,995.227
3518184,1,886.877,1048.42
3518247,1,1061,1211.92
3518250,1,1755.58,1291.57
3518355,3,3617.3,4332.55
3518550,1,1780.07,1712.52
3518727,1,1064.66,1134.88
3518743,1,1093.41,903.591
3518767,1,2058.13,1108.73
3518801,1,274.639,1231.57
3519565,1,309.652,978.702
3519720,1,1469.73,1174.03
3519861,1,4695.29,1233.89
3519974,1,1034.24,862.306
3519984,1,1157.7,1503.16
3520170,2,1852.37,2070.86
3520179,1,1165.58,989.107
3520251,1,373.245,1055.13
3520354,1,874.319,1181.59
3520409,1,1657.7,1098.53
3520518,1,368.486,1010.77
3520752,1,1034.24,967.683
3520754,1,1093.41,994.799
3521051,1,1220.06,1058.61
3521272,1,310.486,1080.15
3521773,1,547.124,1067.41
3521822,2,1452.03,2572.47
3521895,1,776.545,1336.53
3521943,2,1375.64,2533.07
3521978,1,209.846,1120.21
3522047,1,211.13,1123.88
3522730,1,771.704,1159.33
3522755,1,1192.19,1397.05
3522807,1,2069.9,1249.06
3522934,1,927.924,832.79
3523028,2,1337.19,3195.78
3524294,1,209.836,916.133
3524343,1,2538.04,1315.92
3524639,2,1932.28,2395.37
3524782,1,677.854,964.428
3525193,1,626.063,996.729
3525276,1,1393.66,1013.43
3525754,1,1093.41,949.893
3525759,1,1192.19,1318.94
3525904,2,1589.81,2030.55
3525986,1,374.46,886.589
3526147,1,1027.4,1056.08
3526346,1,2509.82,1271.77
3526796,1,1576.41,1295.09
3527024,1,10286.1,1162.05
3527093,1,1165.58,1134.88
3527137,1,298.298,899.704
3527278,1,1078.42,1322.33
3527381,1,740.424,855.374
3527503,1,1919.58,1027.85
3527663,1,1071.4,947.552
3527958,1,384.011,1319.66
3528114,1,220.349,937.254
3528162,1,564.258,1163.29
3528174,1,1658.03,951.452
3528660,2,1303.25,1958.72
3528690,2,3640.52,2586.75
3528819,1,4451.91,1283.72
3528832,1,1262.19,855.227
3528890,1,1165.58,1258.28
3529034,1,200.097,925.159
3529089,1,1093.41,833.112
3529098,1,209.836,1212.85
3529109,1,1165.58,1168.41
3529418,1,1165.58,1189.3
3529669,1,3559.26,1257.33
3530125,1,220.891,1513.16
3530180,1,1654.68,1002.81
3530546,1,1165.58,1134.02
3530885,1,210.052,1015.27
3530903,1,1034.24,1049.76
3531056,1,1517.24,1290.06
3531213,1,3102.07,1288.56
3531921,1,590.419,1085.59
3531964,1,1034.24,1057.48
3532021,1,1754.45,1031.22
3532065,1,1093.41,854.213
3532172,1,1165.58,1164.9
3532447,1,211.13,981.547
3532520,1,1188.04,931.841
3532561,1,1034.24,1148.08
3532576,1,874.387,1679.76
3532617,1,1192.19,1246.96
3532742,1,1531.67,1218.98
3532805,1,1447.16,914.474
3532811,1,1034.24,1179.79
3532838,1,1235.6,919.08
3532915,1,1192.19,1306.89
3532955,1,930.892,1289.62
3532967,1,806.035,1140.36
3533263,1,2291.98,1381.2
3533267,1,1192.19,1503.16
3533353,1,331.782,1038.39
3533359,1,1714.52,1057.86
3533391,1,1554.37,947.81
3533471,1,757.396,1056.46
3533647,1,1345.42,1215.17
3533726,1,1165.58,1118.1
3533737,1,1099.31,1041.46
3533940,1,1034.24,1188.43
3534087,1,303.82,1154.4
3534291,1,1093.41,1467.89
3534481,1,1163.21,1179.63
3534758,1,186.291,1012.91
3534933,1,1261.3,1094.73
3535089,1,688.036,1263.59
3535285,1,2314.73,1228.08
3535563,1,1392.11,1119.63
3535920,1,1034.24,926.129
3536069,1,1078.42,1000.56
3536308,1,815.438,1018.14
3536839,1,2374,1666.24
3536857,1,850.689,969.872
3537302,1,1093.41,944.264
3537428,1,937.842,889.142
3537897,1,745.228,934.606
3538164,1,206.99,806.437
3538174,1,679.56,991.34
3538198,1,1192.19,1131.88
3538199,4,14161,5134.77
3538436,1,1165.58,1200.32
3538699,1,1399.98,1354.57
3538768,1,1192.19,1036.79
3538839,1,220.349,1009.02
3538843,1,1093.41,1177.88
3539194,1,827.658,1087.27
3539215,2,2617.44,2275.89
3539306,1,1104.08,1566.44
3539392,1,557.388,1101.94
3539500,1,302.771,827.172
3539577,1,1192.19,982.181
3539578,1,770.559,953.477
3539764,1,1248.03,1442.83
3539777,1,973.365,1113.26
3539880,1,635.216,1222.79
3539896,1,1192.19,1016.32
3540159,1,2533.34,1050.58
3540323,1,1192.19,1037.67
3540373,1,1190.58,1085.35
3540452,1,1467.9,934.591
3540467,1,396.158,1181.41
3540756,1,1403,1108.86
3540761,2,2881.14,2450.5
3540861,1,313.726,1324.14
3540915,1,853.576,998.605
3541013,1,3938.63,914.623
3541015,1,1394.1,940.252
3541033,1,734.669,958.614
3541038,1,490.024,1085.12
3541089,2,1382.7,2557.86
3541364,1,1192.19,1086.79
3541399,1,1093.41,1557.62
3541409,1,59.5786,1063.48
3541556,1,1184.93,945.782
3541729,1,378.631,905.138
3541791,1,1969.32,1123.88
3541927,1,447.561,877.996
3542086,1,210.052,855.374
3542185,1,558.772,982.977
3542225,1,762.984,983.018
3542240,1,220.349,1000.12
3542472,1,1034.24,1101.29
3542834,1,375.474,1012.53
3543001,1,747.92,855.018
3543009,1,596.132,1172.26
3543047,1,1428.85,862.715
3543096,1,78.4916,1104.79
3543115,1,1078.42,1222
3543167,1,214.698,953.216
3543254,1,1078.42,951.48
3543314,2,1886.72,2205.69
3543424,1,1463.84,1019.97
3543508,1,503.349,983.843
3543542,1,2172.33,900.544
3543646,1,420.19,865.987
3543778,2,1949.85,2300.7
3543879,1,1093.41,810.181
3544208,1,310.486,967.137
3544248,1,1078.42,1072.63
3544419,1,688.2,953.662
3544566,1,1322.09,1317.96
3544618,1,717.618,919.55
3544662,3,4123.84,3000.06
3544730,1,209.836,968.946
3544839,2,2331.17,1943.35
3544906,1,691.937,1004.48
3545169,1,423.736,995.785
3545354,1,1294.93,852.294
3545408,1,1095.03,938.667
3545435,1,1165.58,1066.39
3545458,2,3243.67,3425.04
3545622,1,1093.41,980.195
3545678,1,1696.12,1071.95
3545701,1,1392.54,1628.05
3545767,2,2331.17,4011.5
3546320,1,1159.61,1188.43
3546360,1,561.169,1258.28
3546383,1,1078.42,1109.35
3546514,1,1480.2,1016.14
3546967,1,1612.45,897.007
3547026,1,1192.19,971.82
3547174,1,1119.82,799.388
3547601,2,2156.84,3380.23
3547652,3,4184.47,3573.32
3547660,1,810.215,1072.11
3548185,1,1177.94,952.019
3548265,1,1165.58,1143.8
3548319,1,1516.61,1086.79
3548492,1,1562.34,958.397
3548894,1,267.439,1261.71
3548934,1,617.307,939.072
3548936,1,432.461,1040
3549280,1,1898.17,1181.6
3549315,1,1165.58,854.668
3549376,1,251.857,865.373
3549454,1,1034.24,1093.07
3549500,1,206.435,1154.4
3549545,1,1508.37,1862.38
3549547,2,4982.17,3674.84
3549548,1,1192.19,1214.51
3549822,1,331.328,932.811
3550379,1,458.326,1192.25
3550542,1,1357.72,1393.1
3550775,1,824.39,1154.08
3550925,1,2280.07,1064.89
3550957,1,382.337,1190.19
3551130,1,229.148,1382.54
3551209,1,891.383,1494.46
3551211,1,1081.01,1570.18
3551323,1,551.195,1018.14
3551422,1,1039.09,1011.22
3551629,1,701.875,1206.36
3551811,1,59.8676,913.457
3551960,1,1093.41,1074.24
3552112,1,1531.73,1114.07
3552122,1,836.06,1123.58
3552207,1,1078.42,1302.08
3552610,1,427.435,1051.52
3553433,1,3313.01,1086.34
3553467,1,1078.42,1229.28
3553581,1,1314.15,903.906
3553636,1,982.894,1101.29
3553673,1,1285.58,1177.53
3554183,1,1189.27,1064.24
3554272,1,1047.09,956.066
3554553,1,849.479,1248.25
3554768,1,360.014,1069.6
3554780,1,1034.24,868.413
3554787,1,211.13,978.914
3555048,1,493.211,1064.24
3555188,1,382.932,1050.87
3555261,1,1078.42,888.918
3555465,1,1078.42,959.273
3555543,1,5374.74,1441.02
3555815,1,1354.6,1043.02
3556085,1,1512.49,891.387
3556368,1,2476.3,1210.04
3556451,1,644.233,1164.9
3556461,1,1165.58,1284.22
3556575,1,1165.58,1075.4
3556620,1,2591.07,1265.44
3556705,1,1607.2,904.895
3556903,1,1032.2,1032.72
3556969,1,826.927,1050.33
3557042,1,4322.17,1271.52
3557119,1,1077.62,1058.51
3557245,1,185.273,904.826
3557362,1,1192.19,1149.52
3557549,1,1026.15,916.392
3557571,1,968.053,822.085
3557698,1,3584.11,1473.35
3557751,1,567.947,1129.11
3557776,1,1078.42,1053.27
3557802,1,1265.9,1118.88
3558007,1,962.289,1010.07
3558066,1,1260.83,995.167
3558129,1,1093.41,1025.46
3558231,1,2423.11,957.226
3558477,1,1093.41,1015.75
3558574,1,1758.69,855.374
3558595,1,1093.41,1597.89
3558673,1,1192.19,1330.16
3558795,1,1034.24,1666.24
3558864,1,1142.87,1020.51
3558921,1,382.946,1004.08
3558930,1,473.38,1030.5
3558967,1,733.101,902.487
3559611,1,1165.58,1228.43
3559802,1,311.031,997.66
3560033,1,678.287,1127.23
3560266,1,210.052,1126.63
3560426,1,1070.04,1459.32
3560544,1,1455.92,899.19
3560572,1,997.34,1116.15
3560757,1,323.292,1087.2
3560855,1,1034.24,975.643
3560966,1,1165.58,1095.52
3561004,1,5879.35,1225.92
3561326,1,1093.41,1054.65
3561418,1,1078.42,1080.15
3561439,1,1013.77,1741.95
3561449,2,1318.44,1979.6
3562077,1,10321.7,1354.25
3562081,1,1192.19,1473.84
3562349,1,510.124,1114.76
3562497,1,1316.95,866.183
3562545,1,1086.73,982.301
3562602,1,938.185,1393.1
3562690,1,1137.41,1012.91
3562835,1,307.381,1080.5
3562866,1,1526.97,1090.36
3562895,1,209.836,1074.3
3562903,1,412.869,928.111
3563339,1,1093.41,970.389
3563511,1,5989.8,1089.5
3563530,1,185.791,936.697
3563778,1,8516.32,1224.92
3564007,1,1093.41,1115.53
3564061,1,420.537,904.826
3564257,1,2695.65,1118.41
3564266,2,1303.25,1743.26
3564408,1,648.927,990.619
3564525,1,210.052,1002.81
3564590,1,1078.42,1004.81
3564855,1,1192.19,1263.14
3565030,1,1192.19,1117.75
3565234,1,757.499,1514.64
3565249,2,524.101,1715.01
3565375,1,658.379,1283.72
3565631,1,1093.41,1162.05
3565633,1,1192.19,1230.2
3565669,1,1278.85,1061.1
3566027,1,1516.62,971.897
3566325,1,433.524,1019.41
3566421,2,4331.48,3003.22
3566534,1,1093.41,876.176
3566593,1,1093.41,1393.1
3566710,1,472.632,1060.18
3566726,1,1078.42,867.427
3566802,1,1192.19,1010.07
3566854,1,254.953,1180.94
3566950,1,210.052,1036.54
3567189,1,444.961,1020.2
3567260,1,1034.24,1000.88
3567272,1,1165.58,1045.59
3567683,1,1093.41,1024.88
3567829,1,1165.58,980.391
3567974,1,1192.19,1037.67
3568087,1,617.166,850.654
3568107,1,738.169,954.726
3568167,1,1165.58,1238.82
3568186,1,1165.58,1032.15
3568316,2,5850.94,2058.31
3568477,1,1165.58,1716.23
3568515,1,1165.58,1040.36
3568584,1,1093.41,1097.43
3568606,1,378.631,966.347
3568626,1,1100.15,941.497
3568636,1,775.006,879.335
3568652,1,726.617,1739.29
3568723,1,1034.24,1117.65
3568925,1,1192.19,882.054
3569287,1,1034.24,1469.92
3569288,1,1078.42,1490.98
3569556,1,397.328,945.565
3569701,1,397.944,1065.13
3569737,2,2418.59,2109.27
3569967,1,1342.14,1373.31
3569991,1,687.198,1230.73
3570255,1,567.695,1064.89
3570297,1,885.993,1100.01
3570436,1,1073.98,1573.41
3570518,1,1078.42,892.343
3570633,1,1530.67,1107.09
3570752,1,628.098,877.278
3571113,1,211.13,1381.12
3571272,1,1701.89,867.24
3571542,1,3065.53,1524.37
3571646,1,1093.41,890.887
3571790,1,1034.24,1469.92
3571850,1,1093.41,1065.97
3572281,1,1138.45,986.521
3572361,1,313.726,1237.31
3572998,1,1579.51,1164.9
3573059,1,1093.41,947.209
3573440,1,378.631,1305.96
3573441,1,705.663,1353.85
3573463,1,1093.41,1223.17
3573465,1,210.569,1294.89
3573479,1,1096.07,1126.77
3573930,1,500.933,1073.89
3574380,1,10321.7,1294.22
3574446,1,1613.75,1080.15
3574448,1,1046.76,1134.88
3574478,1,333.578,927.577
3574643,1,665.319,1197.6
3574780,1,1192.19,872.117
3574851,1,960.67,968.427
3575041,1,429.23,1059.41
3575365,1,316.757,846.55
3575513,1,1928.64,1246.54
3575535,1,3036.73,1075.49
3575564,1,10322,1397.05
3575717,1,683.7,1006.5
3575882,2,1935.75,2516.55
3576149,1,1634.98,1311.5
3576394,1,291.073,823.179
3576396,1,192.35,846.245
3576421,1,236.824,1142.6
3576447,1,37.3461,866.102
3576464,1,1519.74,1012.97
3576923,1,821.752,933.548
3576958,1,2375.36,1739.29
3577033,1,378.817,1026.96
3577216,1,395.938,1292.39
3577293,1,211.13,1229.28
3577332,1,1119.87,1094.76
3577399,1,507.105,1089.89
3577563,1,2514.5,779.821
3577680,1,616.862,934.549
3577690,1,1093.41,929.107
3577817,1,418.03,879.962
3577852,1,123.864,1004.08
3578255,1,664.605,997.365
3578360,1,1233.38,1182.31
3578437,1,426.288,821.903
3578455,1,872.464,961.698
3578519,1,1034.24,1317.65
3578521,1,1093.41,1354.57
3578769,1,1093.41,1356.17
3578787,1,1066.24,989.107
3578819,1,220.891,889.141
3578822,2,1357.69,2206.69
3578886,1,825.76,947.485
3578887,1,303.752,1032.3
3578995,1,617.801,1095.05
3579082,1,1078.42,949.006
3579171,1,902.359,1089.89
3579375,1,1756.02,1061.2
3579457,1,371.579,867.24
3579458,1,1093.41,878.948
3579536,1,125.182,965.525
3579596,1,983.516,1176.03
3579984,1,1165.58,1291.57
3580032,1,1192.19,1075.58
3580374,1,1078.42,967.137
3580705,1,285.136,1372.28
3580765,1,1093.41,1295.09
3580791,1,302.105,1353.85
3580798,1,686.034,1137.45
3580853,1,514.834,961.35
3580907,1,1456.51,1080.15
3581243,1,2265.61,1179.79
3581594,1,373.409,804.441
3582137,1,1017.57,999.874
3582329,1,1192.19,1689.98
3582508,1,1609.81,1162.19
3582874,1,452.025,1016.14
3582934,2,1269.57,1794.19
3583202,1,380.102,856.22
3583346,2,2331.17,2806.81
3583401,1,251.857,1646.68
3583433,1,1373.54,1291.57
3583553,1,1446.68,908.307
3583631,1,210.052,1007.62
3583665,1,1093.41,1115.53
3583749,1,1046.77,867.69
3583811,1,1165.58,965.38
3583959,1,748.242,1094.73
3584047,1,1093.29,1182.31
3584311,1,415.016,1288.56
3584657,1,1078.42,1033.92
3584741,1,1192.19,1182.31
3584932,1,1093.41,878.948
3584936,1,1040.13,948.534
3585017,1,1078.42,1176.07
3585467,1,720.768,1051.26
3585690,1,210.052,935.287
3585798,1,1177.31,994.799
3586008,1,1236.39,966.652
3586044,1,800.032,1159.97
3586045,1,469.529,1202.51
3586308,1,1093.41,992.318
3586377,1,1581.58,1469.92
3586388,1,314.049,1000.36
3586498,1,938.701,1199.37
3586548,1,1034.24,1013.39
